1036,0
424,1
60,1
805,1
791,1
1147,0
3290,1
2860,0
895,1
209,0
820,0
2493,1
2865,0
536,1
451,0
801,1
973,1
3064,2
3145,0
1063,0
257,0
3192,0
3047,0
2556,0
650,0
1868,0
2593,0
1974,0
1390,0
2272,0
2774,1
2232,0
828,0
2707,0
3341,0
3045,0
3018,0
1953,0
2119,0
942,0
811,1
114,1
725,0
2406,0
1967,0
1193,2
3391,0
1103,0
3256,0
1347,1
1150,0
1297,0
1400,0
656,1
2844,0
3009,0
3113,0
776,1
3362,0
915,1
379,2
2936,0
1809,0
2796,0
3052,0
2771,0
1058,0
484,1
1292,0
535,0
87,0
2246,0
2924,2
210,1
2405,0
2758,0
2335,1
1045,0
591,0
2583,0
2700,0
1409,1
2713,0
1455,0
1306,1
781,2
3153,1
1092,0
3272,0
399,1
396,1
1001,1
1464,0
3183,0
2712,0
2642,0
2773,0
447,0
2646,0
2972,1
1916,1
281,0
1715,0
2716,0
3325,0
1532,0
197,1
922,1
872,0
1424,1
3395,0
3073,0
169,0
260,0
1272,1
2049,1
2946,0
2123,0
1525,0
35,2
3044,0
461,0
2785,0
2958,0
866,0
1344,0
199,0
3134,0
1224,1
218,1
2030,2
1212,1
2491,1
1209,1
3164,0
2154,0
1486,0
1517,0
1052,0
2218,1
2911,1
1072,0
3346,0
2620,0
59,1
3224,1
2278,0
2186,0
1185,2
1615,1
1283,0
1126,0
212,1
1425,1
2063,1
435,2
735,0
664,0
3197,0
28,2
1786,0
2323,0
1529,0
1013,0
173,0
3315,0
224,2
1834,1
1509,0
3284,1
2671,0
1664,0
2889,2
1506,0
630,0
1926,0
2557,0
856,1
2115,0
1564,0
1299,0
236,0
1906,0
1427,0
1972,0
1009,0
2357,0
186,0
573,0
882,1
1969,0
1951,0
331,0
2997,1
3258,0
1218,1
375,2
1641,1
3160,0
3329,0
1928,1
2596,0
334,0
1274,0
1608,2
77,0
1129,0
1155,0
496,1
1258,0
948,1
1262,0
2391,0
2319,0
2643,0
292,0
171,0
2518,0
2640,1
854,0
1500,0
1599,2
911,1
2047,1
2223,0
1952,0
2305,0
2374,0
2926,0
730,0
2868,0
1250,1
1291,0
2392,1
1062,1
2525,1
3215,1
1371,0
3378,0
2137,1
2242,0
125,1
873,0
498,1
2126,0
327,0
939,0
2434,0
1443,0
2805,0
2864,0
1942,0
1244,0
881,0
1151,0
2764,0
324,0
3186,0
309,0
78,0
2455,2
1106,1
1526,0
1097,0
1988,0
1068,0
585,0
1421,0
1541,0
1137,0
2917,1
2152,1
1083,0
3004,0
716,0
2675,1
3263,0
1619,1
2078,1
2294,0
980,0
1471,0
3388,0
1049,0
158,1
2991,0
2062,1
870,0
3125,0
2334,0
1537,0
1369,2
3066,0
1204,2
2623,0
2953,0
3037,0
3356,0
1024,1
2229,0
874,0
1514,0
1008,0
2409,0
2041,1
584,0
2667,0
2342,0
1275,1
2402,0
2533,0
442,0
2098,0
2687,0
916,1
3268,0
2140,0
974,1
830,0
1138,0
2912,1
391,1
2685,0
30,2
3138,0
1310,0
1219,1
2862,0
3198,0
537,2
1836,0
137,2
2179,0
1113,0
2791,0
778,1
930,0
1073,0
1438,0
913,1
1094,0
3221,0
812,1
1891,0
2510,0
1440,0
73,1
306,1
1798,1
2628,0
213,0
1662,0
1117,0
2193,0
2598,1
2741,0
551,0
780,1
1210,1
1977,0
1997,0
320,0
1813,0
1463,0
989,0
1345,0
1642,1
3137,0
296,0
736,0
1921,0
541,2
1931,0
2847,0
1003,0
3131,0
3006,1
1086,0
2320,0
79,0
903,0
2270,0
962,0
228,1
2719,0
2031,2
3193,0
1104,0
1102,0
43,1
1782,0
2471,1
961,1
1194,2
1900,0
3069,0
1412,0
3206,0
2718,0
58,1
1679,1
1808,0
111,0
1375,1
869,0
68,1
3372,0
1422,0
940,1
3002,1
63,1
829,0
2555,1
561,1
2959,0
609,0
574,0
76,1
1853,0
651,0
381,2
554,0
2473,1
371,2
1111,0
1843,0
3031,0
3232,0
918,0
823,0
286,0
3011,0
2566,0
417,1
1093,0
2385,0
1290,2
1054,0
2146,0
3335,0
2386,0
3321,0
3081,0
1296,0
2560,0
2569,0
47,1
445,0
49,1
927,0
2153,0
1289,0
1922,0
1610,2
3017,0
1269,0
365,2
1964,0
1744,0
3175,0
3292,1
1232,1
2852,0
2584,0
533,0
1098,0
1919,0
2175,0
1358,0
2759,0
2201,1
2183,0
2411,0
2275,0
1116,0
668,0
1075,1
2496,1
1975,0
616,0
2088,1
2233,2
2231,0
1298,0
3117,0
1555,0
2523,0
2462,2
669,0
1995,0
1963,0
2347,0
118,0
2130,1
1330,1
2658,1
2203,0
1146,0
2820,0
2281,0
165,1
914,0
1911,0
510,0
1050,0
844,0
3291,0
2264,0
2798,0
2870,0
2287,0
1565,0
710,0
3299,0
520,0
2743,0
3199,0
1605,2
19,2
456,0
2750,0
3365,2
113,0
101,0
462,0
95,0
89,1
660,1
2679,0
3340,1
1125,0
2429,0
460,0
1426,1
1628,1
771,1
1379,0
1784,0
1912,0
3173,0
727,0
806,1
32,2
2983,0
670,0
311,1
1456,0
1696,2
2547,0
1848,0
1501,0
3057,0
3167,0
1591,2
2368,0
1881,0
3061,0
1839,0
3392,0
1112,0
2592,0
1665,0
2590,0
1821,0
2683,0
1139,0
2850,0
2188,0
378,2
1487,1
3387,0
494,1
2066,1
995,0
1878,0
555,1
1941,0
3184,0
2819,0
423,1
2279,0
1557,0
2258,1
1301,0
1621,1
388,2
524,1
221,2
202,1
2532,0
1781,0
1264,0
1249,1
2904,1
1714,1
991,0
147,0
1546,0
2073,1
559,1
508,0
709,0
2524,0
88,0
448,0
2483,1
1162,0
1606,2
2937,0
807,1
240,0
2962,0
1048,0
1898,0
2824,0
2812,0
2268,0
2846,0
2373,0
2208,0
2053,1
1000,0
2180,0
1535,0
906,0
2669,0
599,0
1408,0
265,0
2507,0
490,0
2096,0
1148,0
117,0
2043,1
1214,1
1362,0
3383,0
594,0
2235,2
738,0
204,2
2967,2
2541,0
1199,1
1640,1
159,1
1705,0
597,2
1934,0
946,0
1234,2
2209,0
1924,0
1538,0
1636,1
156,1
1382,0
2299,0
1071,0
383,2
1553,0
1732,0
413,1
3239,0
2131,1
1985,0
982,2
1777,1
2071,1
1895,0
2077,0
983,1
553,1
2777,0
191,0
1613,1
420,1
1788,1
310,0
1936,0
3123,0
1134,0
2348,0
1634,1
2108,1
2112,0
123,1
3350,0
3055,1
2809,0
406,1
3228,0
253,1
2782,0
2489,1
2673,1
2069,1
2551,0
243,0
2215,0
1806,0
3338,0
2572,0
632,1
376,2
1452,0
2117,0
1042,0
222,0
1325,1
502,0
1674,0
1202,1
1720,1
1959,0
2198,0
1334,0
2545,0
307,0
2430,0
2672,1
1323,1
3288,1
3162,1
921,0
2932,0
924,0
351,0
2859,0
777,1
802,1
3254,0
2637,0
2102,0
666,1
2316,0
996,0
2709,0
2045,2
2324,0
1996,0
1349,0
979,0
997,1
2472,1
892,1
726,0
3293,1
1466,0
2769,0
380,2
1880,1
2056,2
2087,0
1630,1
3332,1
270,0
1015,0
2693,0
647,1
2574,1
552,0
1449,1
2768,0
3358,0
1363,0
2395,0
1475,1
1398,0
2396,0
386,2
1835,0
2625,0
3294,1
667,0
2228,0
2957,0
3347,0
1698,0
2459,2
2739,0
74,0
1267,0
2487,1
187,2
2894,2
880,1
2086,0
1014,0
477,0
1469,0
2355,0
3390,0
92,0
2869,0
1047,0
768,2
1738,1
1758,0
2315,0
180,0
1158,0
1790,0
835,0
321,0
2401,0
2497,1
3013,0
1602,2
3287,1
149,1
2544,0
3241,0
293,0
2542,0
714,0
2420,0
959,0
3205,0
3359,0
84,0
1649,0
841,1
1534,0
444,1
1763,0
2531,0
3195,1
192,2
482,1
2823,0
385,2
370,2
26,2
3393,0
52,1
2143,0
2706,0
2540,0
216,1
1787,0
3141,0
1303,0
1254,0
2565,0
2826,0
1616,1
767,2
2104,0
2995,0
1280,1
1914,0
1842,0
3324,0
1243,0
2742,0
227,0
1600,2
2476,1
2600,0
2564,0
127,2
2651,1
1353,0
3008,0
3248,0
549,0
415,1
3231,0
2605,0
2664,0
2738,1
1735,0
2081,1
2853,0
1824,0
1268,1
2601,2
1907,0
2265,0
1446,1
808,0
2761,0
3223,0
3285,1
891,0
226,0
2271,0
2011,0
1360,1
619,1
3396,0
2370,0
766,2
1846,1
3363,0
418,0
3229,0
663,0
425,0
3336,0
2756,0
2814,0
542,2
1470,0
1675,0
504,0
883,0
2297,0
840,0
2579,0
121,0
3326,0
601,1
1468,0
1661,0
1076,0
100,0
1754,0
1286,0
2095,0
764,2
500,2
1756,0
868,1
176,0
341,0
2504,0
1680,0
629,0
1673,0
1657,0
2915,0
1871,0
3253,0
1910,0
1308,0
1034,1
2415,0
919,1
2399,0
1314,1
1752,0
2350,0
3062,0
1860,0
238,0
3146,0
517,0
2970,0
1901,0
2831,0
1419,1
2026,2
3246,0
2426,0
1429,0
785,1
2803,0
1335,1
2280,0
3012,0
67,1
262,1
593,0
1838,0
2120,0
2113,0
1107,0
642,0
368,2
3110,0
631,0
90,0
3093,0
2755,0
1865,0
832,0
1791,0
335,0
82,1
1028,0
543,1
109,0
1883,0
3203,0
2985,0
1955,0
235,0
2388,0
1460,0
1317,0
2457,2
98,0
2943,0
2417,0
3230,0
2285,0
772,1
1276,0
931,0
2779,0
2345,0
1596,2
945,0
1278,0
1021,0
319,0
2182,0
430,0
1711,1
3065,0
1074,0
2515,0
3379,0
834,1
1576,0
2608,0
3279,2
2994,1
1826,0
1943,0
1372,0
977,1
2984,0
1124,0
2800,0
1046,1
1459,0
2892,2
2815,0
505,0
450,0
1858,0
2042,1
2465,2
2332,0
184,0
2571,0
2900,2
1663,0
97,0
2825,0
3331,0
2176,0
1861,0
741,0
2046,1
1764,0
814,0
600,1
2903,1
2035,2
757,2
1203,2
465,1
705,0
2923,1
3111,1
1423,0
2441,0
901,1
886,1
189,2
1894,0
1091,1
2762,0
2189,0
1184,2
2581,0
863,0
2222,0
2165,0
1476,0
1666,0
2691,0
1879,0
795,1
2857,0
1527,0
815,0
819,0
1646,1
1946,0
1687,0
3026,0
488,1
1489,0
1231,1
1929,0
1006,0
130,0
1211,2
1837,0
1890,0
539,0
728,0
1359,1
2626,1
845,0
1569,0
178,2
410,1
2776,0
2645,0
69,1
3300,0
707,0
569,0
3155,0
720,0
1503,0
2089,0
684,0
755,2
1637,1
206,0
2867,0
1407,1
3106,0
2725,1
1688,0
393,1
3213,0
1394,0
234,0
1815,0
3376,0
2961,0
1153,0
237,0
3014,0
1333,1
2966,0
1017,2
2321,0
1492,0
62,1
401,1
2224,0
2834,0
571,0
472,0
2989,0
722,0
1876,0
3119,0
1271,0
3000,0
2927,0
2730,2
436,0
2855,0
1061,0
1607,2
695,1
146,0
679,0
972,1
1101,0
1841,0
3281,2
3022,0
1766,0
1070,0
970,2
2159,1
753,2
471,0
1759,0
2631,1
3092,0
1192,2
2060,1
3089,0
3158,0
1057,0
3262,0
879,0
2676,0
2495,1
3120,0
734,0
2783,0
434,0
1757,0
3377,0
1593,2
2214,0
140,1
1265,0
3322,0
2829,0
2530,0
454,0
694,0
2317,0
1051,0
848,0
1753,1
2263,0
3380,0
3187,0
3225,1
2167,0
1697,0
304,1
1671,1
2377,0
788,1
889,2
1658,0
2648,0
2311,0
3025,0
3129,0
1810,0
185,1
3101,0
2529,0
2470,2
2360,0
2505,2
1448,0
2722,0
1108,0
1854,0
2050,1
96,0
443,0
2288,0
1087,0
1281,0
2913,1
950,1
3255,0
2474,2
2767,0
2506,1
773,1
1064,0
2822,0
3354,0
2538,0
3182,0
2369,0
605,1
389,1
1002,0
2149,0
964,1
2931,1
1322,0
2236,0
3342,0
652,1
112,0
824,0
1750,0
512,0
592,1
596,2
2792,0
1694,0
1614,1
1655,0
595,1
437,0
3218,0
1571,0
3068,1
441,0
3034,0
3190,0
2910,1
72,0
3274,0
2521,0
2835,0
1136,0
1119,0
2295,0
2040,2
3311,0
751,2
530,0
1765,0
2494,1
1932,0
1769,1
2766,0
2428,0
665,0
1677,0
2283,0
614,0
458,0
1022,0
994,1
1039,0
2980,0
230,1
518,1
93,0
3208,0
588,0
2169,0
1728,0
2364,0
2308,0
440,1
170,0
2084,0
3216,0
1552,0
2527,1
2817,0
2553,0
1402,0
1157,0
3136,0
2856,0
1223,1
934,2
2424,0
1528,0
2090,0
1130,0
1197,2
2225,0
1163,0
2887,2
912,1
1186,2
2548,0
3371,0
3233,0
1660,1
1374,0
297,0
2715,2
3235,0
715,0
2627,0
1755,0
3283,1
1294,0
1973,0
2325,0
2314,0
2929,1
2150,0
851,2
1467,0
837,0
1789,0
798,1
2801,0
1948,0
3191,0
2804,1
2690,1
2733,1
108,1
1760,0
2925,0
195,1
607,0
2234,0
2689,1
1886,0
575,1
1510,0
3200,0
1277,0
2866,0
3370,0
511,1
1512,0
143,1
